,account length,area code,international plan,voice mail plan,number vmail messages,total day calls,total eve calls,total night calls,total intl calls,customer service calls,churn,Princ_Comp_0,Princ_Comp_1,Princ_Comp_2,Princ_Comp_3
225,65,415,0,0,0,111,94,123,4,1,False,-0.8732941962758725,-0.9344303514510003,1.375345443619842,3.818211816791993
226,123,415,0,0,0,85,78,136,2,3,False,-0.704118130507054,-1.2194041833718379,0.5776579266056786,1.2850283766960264
227,126,408,0,1,27,78,83,139,3,2,False,-0.16649721673401954,0.31678031245547666,-3.4791438579052465,0.3252333626567104
228,104,415,0,1,23,136,92,102,3,4,False,-2.607520714579969,-0.5439653435461829,-1.7893017967917628,-1.5502606140800215
229,45,415,0,1,22,84,92,108,3,0,False,-0.43672065669259413,-3.1294835335809683,-1.0503454892240547,-0.8390927887217174
230,93,408,1,0,0,109,100,74,2,0,True,-3.43361928041526,1.9962720297506613,0.467187391101586,-0.13730727402058115
231,63,415,1,1,36,110,111,92,6,1,False,-0.4991974159834279,-2.5189307914392396,-0.09215716980769328,-0.38593446270159404
232,100,415,0,0,0,96,126,122,2,3,False,-0.6058967224614128,-0.4475795498311555,-0.5587437627913474,-1.6572173380781607
233,53,415,0,0,0,97,87,113,2,0,False,0.28474079335626823,-0.5395356997151176,-1.3036042595518778,-0.33245610070252424
234,92,415,1,0,0,140,105,117,5,1,False,0.17315333004261388,-1.0973428538648562,0.9028546614433655,0.6273389133367924
235,139,510,0,0,0,106,98,125,2,5,True,1.1782042753180637,-0.2877021748402841,-0.20402608198954914,0.02312781197662801
236,110,408,0,1,40,103,128,98,9,2,False,-0.5925306671933992,2.2917457603485327,0.9514865516637077,0.6273389133367924
237,110,408,0,0,0,117,98,101,7,3,False,2.7334784141820028,0.004736428334603271,-0.24224797050201055,0.21827663865857064
238,215,510,0,0,0,148,91,110,9,0,False,2.4977012077392393,2.232929917510575,0.7204461614294091,-0.23488168736155274
239,73,415,0,0,0,86,116,87,6,1,False,-0.3223072272348251,0.9032981298201538,-1.7083522072517818,0.4228077759976815
240,138,510,0,0,0,89,125,79,5,0,False,-1.0494206095719163,3.141991517673159,-0.15539419176920755,-1.345729476740911
241,137,415,1,0,0,95,102,81,2,2,True,1.1599500632143807,1.8651053179747277,0.6217840043109615,-1.0436239260608284
242,36,415,0,0,0,77,151,103,2,1,False,-1.9120275996145741,0.5189033767613045,2.0951908069313196,0.9294444640168746
243,85,408,0,0,0,81,63,110,2,3,False,-1.1743741281535842,0.6710698858913061,-0.18491513773331847,1.5871339273761091
244,108,408,0,0,0,99,60,75,3,0,True,-0.4865951361679738,-1.8630972325595707,4.307553917119384,0.4228077759976815
245,22,408,0,0,0,107,93,96,5,0,False,1.8042702834653994,0.9621139726581117,0.038822686630393205,0.369329413998612
246,107,415,0,1,37,102,80,106,3,0,False,3.1104011606185606,2.754561637191326,1.7036496142948236,-0.4394128247006635
247,51,510,0,0,0,94,58,66,5,0,False,-0.9098026204832392,1.4310001043468727,2.3071202529093866,0.02312781197662801
248,94,408,0,0,0,85,98,97,2,4,False,-0.052847562728809964,-0.03890377738843418,1.2606797780824586,0.5297644999958213
249,119,510,0,1,23,114,137,112,4,2,False,0.6693776627726116,-2.1480710644804075,0.7704764283275151,-0.7949967373798157
250,33,415,0,1,29,99,80,79,11,4,True,0.58093256839831,2.3174212961404868,2.189347151534709,-1.8523661647601042
251,106,415,0,0,0,91,109,143,7,4,False,-0.7300864655905218,0.8083068525132081,-0.2540563488876546,-2.1103756640982847
252,82,408,0,0,0,90,83,108,8,3,False,-0.7069440966511682,-0.890790145727963,-0.7956883422184681,0.573860551337723
253,86,510,0,1,41,101,134,58,3,0,False,1.5782693906939755,-0.8093338945210349,1.0074210077546355,0.369329413998612
254,97,415,1,0,0,117,82,81,3,0,False,0.9367751365870717,-2.0094395814504247,-0.6323907864607424,-0.33245610070252424
255,106,408,0,1,32,126,93,86,8,4,False,0.3605836079151156,-0.43240391271623524,-0.7765773979622376,-1.9593228887582428
256,108,510,0,0,0,122,117,92,3,1,False,1.0694427781485238,0.7992014702442555,0.858728583738082,0.21827663865857064
257,114,415,0,0,0,118,86,95,8,1,False,2.468906906511657,-1.364105921247789,-0.2099302711823717,-2.163854026097354
258,92,408,1,0,0,111,126,80,2,1,True,3.0430362444920576,0.5686138373303105,0.5835621157985007,-0.08382891202151174
259,59,510,0,0,0,79,123,80,4,1,False,0.6385211708534744,-0.9570707598199708,-0.8811437442735072,0.7783916886768335
260,24,510,0,1,25,110,105,55,9,1,False,0.3865519429985829,-0.23192145942530995,0.8469202053524375,1.79166506471522
261,151,408,0,0,0,88,112,61,1,1,False,1.1753783091739494,1.6149124041147964,0.645400761082251,-2.6170123521174777
262,117,415,0,0,0,103,108,96,3,1,False,0.9473152257109703,-0.2877021748402841,-0.4395722847389059,-0.6439439620397744
263,78,510,0,0,0,110,73,136,1,1,False,0.29810684862428155,-0.5635706244921691,1.1237957324515493,-1.1505806500589677
264,155,408,0,0,0,55,113,85,6,2,False,-2.145742615365782,0.17814882942549345,-1.521437894722768,0.9829228260159442
265,114,510,0,1,30,79,91,83,6,1,False,-0.6858639184033702,-1.646044625745643,2.5367622664659213,-0.5904656000407049
266,114,510,0,1,28,94,117,100,9,4,False,-1.1954543064013818,0.22178903514853093,0.8823453405093714,0.9294444640168746
267,119,408,0,0,0,89,78,98,6,3,False,1.0771569011283078,0.8505525418281639,1.7640898829008103,-1.6572173380781607
268,64,510,0,1,48,104,101,89,4,0,False,2.2169376786567656,1.80628947513677,-1.4964227612737144,2.9025128540945784
269,118,408,1,0,0,123,96,99,3,2,False,0.5135676522718065,0.713315575206262,-0.4482732272872553,0.174180587316669
270,101,415,0,0,0,105,117,100,3,0,False,-0.6964040075272693,-0.6676672840680675,1.3725486902643145,-2.207950077439256
271,117,415,0,0,0,121,83,104,3,1,False,1.1704901523382796,0.5851839908533122,0.0006007981179317696,1.2850283766960264
272,49,415,0,1,28,78,100,107,13,3,False,-0.8992625313593404,-0.954035632396986,0.1492932221344849,1.1339756013559856
273,139,415,0,0,0,104,96,101,3,3,False,-0.33849924864695313,-0.9313952240280168,0.06383782007944602,-1.39920783873998
274,92,408,0,1,28,90,79,114,3,1,False,0.7444567018788998,0.17207857457952516,1.070658029716149,0.12070222531759914
275,83,415,0,0,0,103,103,100,5,3,False,-1.0810408769436133,-0.8590443550900406,-2.1926513678139035,0.21827663865857064
276,148,510,1,0,0,88,85,99,4,0,False,-1.0157381515086648,-0.19574602495632198,0.06834363259450471,-0.4394128247006635
277,144,408,0,1,48,96,67,106,2,2,True,-0.2605942433965506,2.163614175995583,0.3730310464981971,1.8892394780561912
278,131,415,0,1,25,85,105,59,6,2,False,-0.33567328250283807,-0.694737336268103,1.491720168316756,-0.33245610070252424
279,146,510,1,0,0,135,90,114,6,3,False,-0.6395791805246647,-0.5047547816542114,0.6099756259253171,-0.13730727402058115
280,143,415,0,0,0,97,108,119,4,2,False,0.19423350829041136,0.752526137098234,-0.35411688268386643,-1.39920783873998
281,81,415,0,0,0,93,108,71,6,2,False,-0.48376917002385916,-0.27720227616325,-0.21132864786013542,-0.08382891202151174
282,48,415,0,1,37,115,84,80,1,1,False,-0.8290716490887218,1.146026272426035,-1.5891807291993398,-0.9901455640617586
283,86,415,0,1,28,74,100,105,2,1,False,-1.0859290337792828,-2.437474540232311,1.1015773523580248,0.6273389133367924
284,71,415,0,0,0,108,109,56,5,3,False,-0.470403114755846,0.5429383015383563,2.2511857968184588,1.79166506471522
285,145,408,0,1,24,90,108,102,3,2,False,0.8377899530888712,0.7058508039522122,1.4312798997107699,-2.7145867654584492
286,137,510,0,0,0,122,102,84,5,2,False,-0.6915158506915999,2.035482591642633,-0.17901094854049648,0.7249133266777638
287,137,408,0,0,0,88,86,84,4,2,False,-0.6781497954235866,-0.23192145942530995,2.4912378120828738,-2.163854026097354
288,167,510,0,0,0,88,63,98,5,0,False,-0.722372342610737,1.9134212621356517,1.518133678443573,-1.9593228887582428
289,89,510,0,0,0,95,114,89,3,1,True,-3.2230466336034054,-1.6717201615375967,3.1093135824386096,2.5028328900735244
290,199,415,0,1,34,121,99,94,2,0,False,-1.3196440495304906,-0.5138601639231632,2.753197524959047,1.1339756013559856
291,132,510,0,0,0,110,80,124,3,0,False,2.084270037095313,2.0053774120196137,-2.119004344144509,0.2717550006576405
292,94,510,0,0,0,112,112,108,4,1,False,0.0692799897087437,0.19471898294849543,-1.5155337055299458,2.2007273393934415
293,96,415,0,1,37,93,116,86,5,5,True,0.1836934191665128,2.2555703258795448,0.42445969007406686,-0.03035055002244187
294,96,510,0,1,18,86,113,70,3,1,False,0.1836934191665128,1.8847105989207136,1.6404125923333097,0.21827663865857064
295,166,510,0,0,0,115,152,109,5,1,False,-0.6339272482364356,0.5882191182762964,0.4466780701675919,0.369329413998612
296,74,415,0,0,0,83,67,85,5,2,False,2.4429385714281895,-1.3022549509868477,-1.6347051835823874,0.06722386331852968
297,36,415,0,0,0,117,58,99,1,0,False,0.5760444115626404,0.46451717775441237,1.106083164873083,-0.8390927887217174
298,113,415,0,0,0,129,117,91,9,4,False,-0.9280568325869221,-0.49425488297717723,0.17430835558353813,1.8451434267142897
299,94,415,0,0,0,98,88,114,5,1,False,-0.04513343974902538,0.03041196412655772,2.429399166799123,1.8451434267142897
300,67,415,0,0,0,80,81,111,4,2,False,0.20966175424998018,2.527009131700364,-0.1539958150914438,-0.8390927887217174
301,127,415,0,0,0,106,168,119,2,1,True,-2.254504112535323,-1.7802464649445608,0.17570673226130187,2.2007273393934415
302,121,408,0,0,0,108,68,87,3,0,True,0.24334421231323208,-4.169711845519486,2.689960502997533,-0.4835088760425651
303,158,415,0,0,0,106,114,89,4,1,False,0.5655043224387415,-2.5520710984852424,1.1251941091293132,0.573860551337723
304,136,510,0,0,0,117,77,90,10,1,False,2.2794144379476,-1.4682025808236874,0.36852523398313886,-0.03035055002244187
305,196,415,0,0,0,109,114,70,5,2,False,-1.4080891439047922,-1.3536060225707558,-0.7765773979622376,0.573860551337723
306,113,415,0,0,0,111,118,105,10,1,True,-2.3977118432206734,-1.8827025135055564,0.3612226681125526,0.8759661020178052
307,122,408,0,0,0,99,89,107,3,4,True,-3.028666008203679,-0.3857285795702142,-1.8716497630095077,-0.5904656000407049
308,112,510,0,0,0,101,82,107,2,0,False,-0.3798958296899889,0.2971750315094907,-0.48960255163701133,-0.5904656000407049
309,209,415,0,0,0,128,92,74,4,3,False,-1.2311989551561888,-1.6007638090077025,-0.48509673912195295,0.6808172753358622
310,62,415,0,0,0,109,118,78,2,1,True,-1.7899000471770212,-0.5304303174461651,1.814120149798916,-1.4967822520809517
311,110,415,0,1,38,102,112,82,6,1,False,-1.467739937051512,0.14197339495650546,-0.48509673912195295,0.2717550006576405
312,16,510,0,0,0,69,93,64,3,0,False,-0.6704356724438021,0.8776225940281994,0.5363286022559226,-0.33245610070252424
313,73,408,0,0,0,136,122,77,4,0,False,2.22465180163655,-2.212957162164334,0.11697552281484645,0.21827663865857064
314,128,408,0,0,0,99,107,111,2,0,False,1.4175712233575006,-0.12339515601834647,1.4976243575095785,-4.385549604856069
315,39,408,0,0,0,158,120,46,3,1,False,3.0998610714946624,-2.93507133513601,-2.151322043464147,-1.0971022880598982
316,103,415,0,1,28,105,100,76,4,2,False,1.5263327205270407,-1.9354481014975458,-1.1298967020862718,1.2850283766960264
317,119,415,0,1,29,66,114,76,3,3,False,1.609125882613113,-1.557123603284665,-1.4905185720808927,1.3385067386950968
318,173,510,0,1,21,96,118,102,5,3,False,-1.3666925628617559,-0.3042723283632861,2.0187470299063968,2.6538856654135654
319,128,510,1,1,32,81,74,101,2,2,True,-1.1358035132546627,0.3394207208244466,-1.2858916919734114,0.4228077759976815
320,86,510,0,0,0,79,97,78,3,0,False,0.0903601679565412,-1.623404217376673,2.4189891650912427,2.0496745640534004
321,114,415,0,1,32,79,105,89,3,1,False,1.4175712233575006,0.6470349611142542,0.8823453405093714,-1.345729476740911
322,104,408,0,0,0,107,113,74,3,0,False,1.0666168120044095,-1.5601587307076488,0.9514865516637077,0.12070222531759914
323,148,415,0,0,0,134,92,91,4,1,False,2.4275103254686208,-1.272149771363828,1.418073144647362,-0.5369872380416351
324,129,408,0,0,0,91,121,112,5,3,False,-0.7069440966511682,1.2846577554560186,1.237063021311169,-1.6037389760790914
325,100,510,0,1,30,104,107,118,3,0,False,3.1412576525376985,-0.5168952913461475,-1.3595387156428058,1.5871339273761091
326,121,408,0,1,35,95,69,42,4,1,False,2.8844002678471377,-0.22888633200232594,-0.09806135900051531,-0.5904656000407049
327,143,408,0,1,33,109,112,95,4,1,False,-1.5428189761577997,-0.9631410146659385,-1.24766980346095,0.369329413998612
328,76,510,0,0,0,130,86,96,3,0,False,-0.48094320387974504,-0.44897406623923714,-0.348212693491044,-1.1505806500589677
329,158,510,0,0,0,97,77,108,12,0,False,-0.6598955833199033,-1.1048076251189058,-3.387784266657385,-2.1103756640982847
330,116,510,0,0,0,98,135,94,2,3,False,-0.3202450365432693,-3.1220187623269178,-1.9762161093207773,1.1874539633550554
331,54,415,0,0,0,83,74,111,2,1,True,-2.4103141230361285,-1.3309656142017854,-0.09806135900051531,0.369329413998612
332,86,415,0,0,0,121,93,152,5,7,True,1.3368402519629834,0.10883308791050152,-1.7465740957642433,-0.9901455640617586
333,108,510,0,0,0,99,87,78,4,0,False,0.2644243905610299,-1.7606411839985752,0.15069159881224906,0.47628613799675135
334,66,510,0,0,0,95,66,101,4,1,False,-0.5588482091301475,1.3434735982939767,0.9028546614433655,1.3826027900369986
335,151,408,0,1,17,97,90,44,4,1,False,-0.9069766543391242,1.7430439884677464,-0.8884463101440935,0.8318700506759037
336,99,510,0,0,0,70,77,104,2,0,False,0.2749644796849286,-1.9671938921354681,-0.8575269875022183,-0.18140332536248283
337,55,415,0,0,0,121,110,136,7,2,False,-0.3721817067102047,0.6801752681602583,2.8518596820774946,1.6406122893751787
338,77,510,0,0,0,104,94,104,3,2,False,-1.4032009870691224,-1.826921798090582,0.33030334547067747,1.3385067386950968
339,78,408,0,0,0,67,127,102,2,0,False,-1.177200094297699,0.05001724507254373,-0.7088345634856648,-2.207950077439256
340,89,415,0,0,0,63,71,126,1,1,True,-0.8627541071519736,0.6801752681602583,1.7272663710661131,0.573860551337723
341,101,415,0,0,0,115,101,145,11,1,False,-0.1068464235873005,-1.531448067492711,2.074681485997325,-0.2883600493606226
342,44,415,0,1,34,105,85,62,7,0,False,-1.091580966067512,1.0963158118570295,0.7513654840712843,-1.9058445267591737
343,98,408,0,1,21,98,86,84,0,2,False,2.9910995743251223,0.6937102942602761,1.2297604554405832,5.187069105509532
344,64,510,0,1,37,92,103,99,3,1,False,0.653949416813043,3.2792284842950603,-0.9766984655546602,-1.5502606140800215
345,141,415,0,0,0,131,120,119,8,3,False,-2.088154012910618,0.6078243992222825,-1.8407304403676326,1.5430378760342074
346,81,415,0,1,33,117,90,101,5,1,False,0.4721710712287702,2.1741140746726164,1.6904428592314154,-0.9901455640617586
347,162,510,0,0,0,117,121,89,11,1,False,-1.059960698695815,1.277192984201969,-0.3968445837113861,-0.13730727402058115
348,83,415,0,1,41,122,107,105,5,3,False,0.620266958749791,1.078105047319125,-2.049863132990172,-1.4526862007390504
349,100,510,0,0,0,63,67,74,3,4,True,1.889889411695586,2.6581758434762977,1.181128565220241,-1.3016334253990092
350,59,510,0,0,0,104,95,100,8,4,False,-0.07110177483249308,-0.10378987507235986,0.8132041293550345,-0.5369872380416351
351,179,415,1,1,38,78,71,85,4,4,False,-1.047358418880361,-0.9300007076199349,1.01922938614028,0.06722386331852968
352,79,408,0,0,0,112,132,87,3,1,False,0.7164261761038768,0.6636051146372562,-2.921197673673731,2.5028328900735244
353,117,415,0,0,0,95,88,82,9,2,False,-0.04513343974902538,-0.11428977374939396,0.08745457685073496,-2.2614284394383257
354,64,408,1,0,0,77,85,97,2,2,True,-1.4649139709073966,-0.4912197555541931,-0.19081932692614093,-1.4967822520809517
355,31,415,0,0,0,105,93,98,2,1,False,0.3549316756268868,3.393825042547992,0.35982429143478845,-1.2481550633999392
356,124,408,1,0,0,89,80,114,4,1,False,-1.6832007406990357,0.3394207208244466,0.14338903294166286,-0.5369872380416351
357,122,408,0,1,23,85,132,96,2,2,False,1.183856207606293,-0.7339478981600753,-2.194049744491667,0.8759661020178052
358,37,408,1,1,39,122,75,90,4,1,False,0.7809651260862663,-0.28163191999431586,-2.4222933813704373,0.5297644999958213
359,90,408,0,1,29,109,103,97,4,1,False,0.7704250369623674,-1.7772113375215763,-0.6278849739456842,2.2448233907353434
360,159,408,1,0,0,53,127,82,6,1,True,-2.008186816968661,-3.1024134813809323,-0.49830349418536113,0.7249133266777638
361,148,415,0,0,0,83,81,99,6,0,False,1.4378876261527394,0.5942893731222647,1.4594024689971177,-0.5369872380416351
362,39,415,0,1,36,121,113,131,5,1,False,0.9887118067540068,-0.874219992204961,0.5922630583468506,-0.8925711507207872
363,77,408,0,0,0,87,138,136,3,2,False,-1.3042158035709221,2.7274915849912897,3.0401723712842728,-0.5369872380416351
364,194,408,0,0,0,88,118,81,2,0,False,0.4539168591250868,-0.3539827889322914,-0.24675378301706882,-0.33245610070252424
365,154,415,0,0,0,75,94,100,9,1,True,-4.441496191834825,-0.43240391271623524,1.4844176024461702,0.06722386331852968
366,112,415,0,0,0,96,123,115,3,4,False,-0.3511015284624071,-1.7606411839985752,-2.0203421870260607,0.573860551337723
367,45,415,0,0,0,127,108,100,3,1,False,2.6380829722804755,-1.462132325977719,1.5153369250880455,-3.9323912788359467
368,132,415,0,0,0,110,137,114,5,1,False,2.502589364574909,-0.8711848647819763,-1.5155337055299458,1.3385067386950968
369,128,415,0,0,0,99,120,76,2,0,False,-0.41075232160912634,-1.8630972325595707,-1.0062194115187713,-2.9191179027975593
370,135,415,0,0,0,81,114,82,6,1,False,-0.5722142643981611,-0.670702411491051,0.09926295523637937,-0.03035055002244187
371,56,408,0,0,0,110,102,91,6,2,False,-0.44726074581649305,-0.6088514412301096,0.6836226495947124,-0.18140332536248283
372,151,415,1,0,0,57,88,95,1,0,True,-0.9925957825693116,2.4154477008704167,1.9096748710800686,-1.0971022880598982
373,32,415,0,0,0,98,96,108,2,2,False,0.38861413369013836,-0.8062987670980507,-0.9384765770421991,-2.3149068014373957
374,90,415,0,0,0,77,99,58,6,2,False,0.015281128850253145,-0.27113202131728176,2.1261101295731946,0.5297644999958213
375,87,415,0,1,21,113,114,82,5,0,False,-0.8887224422354412,0.5851839908533122,-1.8570446312683353,-0.18140332536248283
376,138,415,0,0,0,87,116,111,7,2,False,0.2405182461691177,2.3083159138715343,-0.3614194485544522,-0.4835088760425651
377,79,408,0,0,0,123,108,106,18,1,False,-0.6732616385879162,-0.3766231973012617,0.7041319705287066,1.79166506471522
378,95,415,1,0,0,84,112,89,2,1,True,0.37035992158645525,-2.377264180986271,-0.055333657972996164,-0.6439439620397744
379,127,415,0,0,0,100,113,96,4,2,False,-1.0705007878197141,1.123385864057065,0.9014562847656016,1.7381867027161502
380,137,510,0,0,0,118,93,50,2,3,False,-1.618661790716647,0.277569750563505,0.49670833706569745,-2.2614284394383257
381,97,415,0,0,0,107,96,112,4,1,False,0.7318544220634456,1.2711227293560006,1.0942747864874385,-2.2614284394383257
382,149,415,1,0,0,87,81,92,4,0,False,0.09318613410065593,1.560526205107904,1.3607403118786703,2.298301752734413
383,117,415,1,1,22,82,82,120,5,1,False,-0.42129241073302537,-3.3948520845558185,0.6909252154652984,3.3115751287727995
384,84,408,0,0,0,125,90,82,4,2,False,0.5261699320872606,-1.285684797463846,-0.3614194485544522,1.5430378760342074
385,137,415,0,0,0,113,79,111,7,4,False,-1.309103960406592,-0.5409302161231994,0.10656552110696572,-0.23488168736155274
386,99,415,0,0,0,64,99,98,1,3,False,0.8588701313366688,-2.03650963365046,3.3684765419592546,0.6808172753358622
